loss,params,iteration,train_loss,estimators,train_time 
0.22553455615685047,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9351593334525614, 'learning_rate': 0.060870578177936334, 'min_child_samples': 425, 'num_leaves': 74, 'reg_alpha': 0.3521596683043926, 'reg_lambda': 0.07253592374434092, 'subsample_for_bin': 220000, 'subsample': 1.0}",129,0.20109968563983627,109,2.7524078201677185
0.22691481128348623,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9789565906967684, 'learning_rate': 0.04925962123903746, 'min_child_samples': 260, 'num_leaves': 58, 'reg_alpha': 0.46635420269389866, 'reg_lambda': 0.15292780467492445, 'subsample_for_bin': 240000, 'subsample': 1.0}",130,0.17542394646528925,111,3.1321192117020473
0.23338631854864,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9257943231735665, 'learning_rate': 0.13569493642159414, 'min_child_samples': 195, 'num_leaves': 66, 'reg_alpha': 0.6982688932112678, 'reg_lambda': 0.49556135917573524, 'subsample_for_bin': 180000, 'subsample': 1.0}",131,0.15486210250811294,32,2.591436295307176
0.22969045558143786,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8524720459604483, 'learning_rate': 0.01669682894384236, 'min_child_samples': 305, 'num_leaves': 70, 'reg_alpha': 0.6538656888047866, 'reg_lambda': 0.002276458145633986, 'subsample_for_bin': 140000, 'subsample': 0.5019665247724989}",132,0.1928668989211232,376,5.77013722726133
0.22527807757577667,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9010803086007684, 'learning_rate': 0.06728784539128846, 'min_child_samples': 245, 'num_leaves': 54, 'reg_alpha': 0.8515819751462709, 'reg_lambda': 0.2672670641203786, 'subsample_for_bin': 180000, 'subsample': 1.0}",133,0.16829173971312683,90,2.923493611951926
0.22745048570637139,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.8701382030923087, 'learning_rate': 0.08906136756121069, 'min_child_samples': 205, 'num_leaves': 79, 'reg_alpha': 0.7472694498219473, 'reg_lambda': 0.43656470598215624, 'subsample_for_bin': 200000, 'subsample': 0.8644124620398987}",134,0.1217546336271409,138,15.612793503749344
0.22449177031936707,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8832027282779095, 'learning_rate': 0.038782451497619864, 'min_child_samples': 410, 'num_leaves': 85, 'reg_alpha': 0.9516406820838982, 'reg_lambda': 0.09153277655520525, 'subsample_for_bin': 160000, 'subsample': 1.0}",135,0.1959229831880649,245,4.179361980278372
0.22636390470697232,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8354191788034276, 'learning_rate': 0.18854628551343205, 'min_child_samples': 270, 'num_leaves': 47, 'reg_alpha': 0.9123786431565877, 'reg_lambda': 0.3884982994516444, 'subsample_for_bin': 240000, 'subsample': 1.0}",136,0.1693665722872323,67,2.6425725361159493
0.22704730158013375,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8061953940218956, 'learning_rate': 0.11827370271263037, 'min_child_samples': 160, 'num_leaves': 90, 'reg_alpha': 0.7985492549255281, 'reg_lambda': 0.5543839611104451, 'subsample_for_bin': 280000, 'subsample': 1.0}",137,0.18109764035208342,64,3.144063023732997
0.22640764528573176,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9426222336565867, 'learning_rate': 0.10391719275524017, 'min_child_samples': 360, 'num_leaves': 49, 'reg_alpha': 0.8817669632117682, 'reg_lambda': 0.04180986738247702, 'subsample_for_bin': 220000, 'subsample': 0.6123146222119551}",138,0.16601682912103077,56,3.1392041478793544
0.23629488008162947,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8958564660779487, 'learning_rate': 0.011360320085102347, 'min_child_samples': 490, 'num_leaves': 69, 'reg_alpha': 0.823553622585296, 'reg_lambda': 0.2015540854782176, 'subsample_for_bin': 120000, 'subsample': 1.0}",139,0.2099019187665907,89,2.855811820818417
0.22809516388379358,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.8480387976013684, 'learning_rate': 0.035683534423128306, 'min_child_samples': 290, 'num_leaves': 103, 'reg_alpha': 0.7143364111418519, 'reg_lambda': 0.3472458526940003, 'subsample_for_bin': 180000, 'subsample': 0.5426965201905569}",140,0.19867991114379946,119,8.47224507257306
0.2244600220651004,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9888456083797519, 'learning_rate': 0.1999019795281154, 'min_child_samples': 390, 'num_leaves': 94, 'reg_alpha': 0.7675525685547854, 'reg_lambda': 0.13954517741564465, 'subsample_for_bin': 200000, 'subsample': 1.0}",141,0.18274715956790666,89,2.562846239704413
0.2258060687510679,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7525223851033445, 'learning_rate': 0.17517637317938853, 'min_child_samples': 175, 'num_leaves': 77, 'reg_alpha': 0.13983153024170808, 'reg_lambda': 0.366126150578989, 'subsample_for_bin': 160000, 'subsample': 1.0}",142,0.20028294024775917,22,2.4279679192450203
0.2273028354768869,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9504788348134718, 'learning_rate': 0.08103205587503415, 'min_child_samples': 225, 'num_leaves': 42, 'reg_alpha': 0.6853544888675539, 'reg_lambda': 0.5212468373689733, 'subsample_for_bin': 140000, 'subsample': 1.0}",143,0.15721335007997594,86,2.9786723737552165
0.23065310462667088,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9182415484199351, 'learning_rate': 0.013212036928607512, 'min_child_samples': 345, 'num_leaves': 60, 'reg_alpha': 0.5357924443201465, 'reg_lambda': 0.2297927120906308, 'subsample_for_bin': 100000, 'subsample': 0.8683167206662842}",144,0.19782009300540582,86,3.962370307666788
0.2262833865093561,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.817111046588105, 'learning_rate': 0.12549856889735492, 'min_child_samples': 190, 'num_leaves': 72, 'reg_alpha': 0.9695074904852246, 'reg_lambda': 0.594671033237178, 'subsample_for_bin': 120000, 'subsample': 1.0}",145,0.15306666935535207,30,2.631191354716975
0.22492869430133766,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.8644791107270108, 'learning_rate': 0.14205491691844016, 'min_child_samples': 450, 'num_leaves': 37, 'reg_alpha': 0.932987926603419, 'reg_lambda': 0.1781696086562395, 'subsample_for_bin': 260000, 'subsample': 0.7222803905109911}",146,0.18618106251171285,94,7.6075870370805205
0.22176721912924036,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7863363087291375, 'learning_rate': 0.1579668704468885, 'min_child_samples': 235, 'num_leaves': 53, 'reg_alpha': 0.9008479539005881, 'reg_lambda': 0.7419070950485464, 'subsample_for_bin': 220000, 'subsample': 1.0}",147,0.1600711002657933,61,2.6880398039838838
0.22322071594278303,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7129727457918535, 'learning_rate': 0.15847085905635072, 'min_child_samples': 235, 'num_leaves': 55, 'reg_alpha': 0.8588534199738564, 'reg_lambda': 0.7567459273800414, 'subsample_for_bin': 200000, 'subsample': 1.0}",148,0.15873264093100015,57,2.6401951514781103
0.22595047532514156,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7219298340044815, 'learning_rate': 0.18221562912539122, 'min_child_samples': 255, 'num_leaves': 53, 'reg_alpha': 0.9126444688361978, 'reg_lambda': 0.783357598702985, 'subsample_for_bin': 240000, 'subsample': 1.0}",149,0.17370560650619904,40,2.494555169090745
0.22513990744379941,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7810866051630511, 'learning_rate': 0.1653975377350956, 'min_child_samples': 210, 'num_leaves': 62, 'reg_alpha': 0.8383299621881909, 'reg_lambda': 0.6655021054454123, 'subsample_for_bin': 220000, 'subsample': 1.0}",150,0.15423883548784745,34,2.5153048047177435
0.23006758894777446,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8005199995740296, 'learning_rate': 0.11317812041509784, 'min_child_samples': 150, 'num_leaves': 67, 'reg_alpha': 0.8739607527383927, 'reg_lambda': 0.8210396581117749, 'subsample_for_bin': 240000, 'subsample': 1.0}",151,0.12864551042116779,41,2.8751278576683035
0.22925266567673264,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7320246332299466, 'learning_rate': 0.15265725333833258, 'min_child_samples': 220, 'num_leaves': 39, 'reg_alpha': 0.7808853834984462, 'reg_lambda': 0.9049784779051677, 'subsample_for_bin': 160000, 'subsample': 1.0}",152,0.15957070465402556,38,2.4994481782478033
0.2277663410957146,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7394263710557503, 'learning_rate': 0.13322941645899417, 'min_child_samples': 330, 'num_leaves': 65, 'reg_alpha': 0.900861894843833, 'reg_lambda': 0.7438839495712672, 'subsample_for_bin': 200000, 'subsample': 1.0}",153,0.17952140793747107,115,2.909991045696188
0.22663011230621866,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.762712573752646, 'learning_rate': 0.17380041869855728, 'min_child_samples': 245, 'num_leaves': 57, 'reg_alpha': 0.8078274984553323, 'reg_lambda': 0.69809673787267, 'subsample_for_bin': 220000, 'subsample': 1.0}",154,0.17040514035160848,34,2.483242823188448
0.22689444878020892,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.788946197730248, 'learning_rate': 0.1484376902963391, 'min_child_samples': 265, 'num_leaves': 45, 'reg_alpha': 0.9488789588369352, 'reg_lambda': 0.6294705648182415, 'subsample_for_bin': 280000, 'subsample': 1.0}",155,0.17236459803091864,53,2.518181673373874
0.22619996864876957,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8118355098678331, 'learning_rate': 0.0926444167524238, 'min_child_samples': 175, 'num_leaves': 49, 'reg_alpha': 0.9920614785960106, 'reg_lambda': 0.8015253787949276, 'subsample_for_bin': 200000, 'subsample': 1.0}",156,0.14710767179506168,48,2.7879184031980913
0.2301141705960904,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6771245943763008, 'learning_rate': 0.19802321777946522, 'min_child_samples': 310, 'num_leaves': 75, 'reg_alpha': 0.7297966201455333, 'reg_lambda': 0.713150933458081, 'subsample_for_bin': 260000, 'subsample': 1.0}",157,0.17020623174507743,69,2.577619133765438
0.22673552192990953,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7756960589310378, 'learning_rate': 0.18674075369486434, 'min_child_samples': 285, 'num_leaves': 62, 'reg_alpha': 0.9365670383799152, 'reg_lambda': 0.98648080177176, 'subsample_for_bin': 180000, 'subsample': 1.0}",158,0.17807833459995626,44,2.393121797869753
0.2286965459824999,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6584156250756101, 'learning_rate': 0.1235713174137072, 'min_child_samples': 300, 'num_leaves': 52, 'reg_alpha': 0.8351605116407642, 'reg_lambda': 0.8931446409574297, 'subsample_for_bin': 160000, 'subsample': 1.0}",159,0.18014084017002696,75,2.7049653717622277
0.2339963556009257,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7975652728338978, 'learning_rate': 0.13790333614083466, 'min_child_samples': 130, 'num_leaves': 81, 'reg_alpha': 0.6325740858446415, 'reg_lambda': 0.6631254166640539, 'subsample_for_bin': 180000, 'subsample': 1.0}",160,0.12620027950383828,27,2.7676961271217806
0.23791946906372752,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7496899903884, 'learning_rate': 0.10714952839103416, 'min_child_samples': 105, 'num_leaves': 70, 'reg_alpha': 0.7565686706353159, 'reg_lambda': 0.8770844304991785, 'subsample_for_bin': 240000, 'subsample': 1.0}",161,0.11136715172273104,30,2.963977417406568
0.2292474005956351,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8865761441650337, 'learning_rate': 0.16407003718451135, 'min_child_samples': 275, 'num_leaves': 88, 'reg_alpha': 0.8735958289081, 'reg_lambda': 0.6164167601449885, 'subsample_for_bin': 220000, 'subsample': 1.0}",162,0.1591130963515599,75,2.753147943980366
0.2246616661601244,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8293502386428817, 'learning_rate': 0.05633940804562623, 'min_child_samples': 230, 'num_leaves': 83, 'reg_alpha': 0.6692632709349402, 'reg_lambda': 0.4609675100089011, 'subsample_for_bin': 140000, 'subsample': 1.0}",163,0.1745477844587473,71,2.8123447645766646
0.22748523249172237,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8410320710535715, 'learning_rate': 0.19968667856562836, 'min_child_samples': 205, 'num_leaves': 47, 'reg_alpha': 0.9741415396754693, 'reg_lambda': 0.42499951121772134, 'subsample_for_bin': 300000, 'subsample': 1.0}",164,0.18248765025126024,61,2.7283904895512023
0.22796078731020408,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6441722511908333, 'learning_rate': 0.07529611554715787, 'min_child_samples': 250, 'num_leaves': 56, 'reg_alpha': 0.8963552673472757, 'reg_lambda': 0.2888282578517166, 'subsample_for_bin': 260000, 'subsample': 0.8241768780170036}",165,0.14252765447153382,59,3.799931050725718
0.2269415184013337,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8736925673553476, 'learning_rate': 0.13186998823954346, 'min_child_samples': 365, 'num_leaves': 72, 'reg_alpha': 0.8123381906295704, 'reg_lambda': 0.5734987289258517, 'subsample_for_bin': 180000, 'subsample': 1.0}",166,0.1987036841595009,56,2.396097084219946
0.22890975527653956,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.70089774409107, 'learning_rate': 0.11772687530517012, 'min_child_samples': 120, 'num_leaves': 59, 'reg_alpha': 0.8505285938612599, 'reg_lambda': 0.8502913769009715, 'subsample_for_bin': 120000, 'subsample': 0.6729244116157717}",167,0.10598019797515357,42,8.91628238255089
0.23134053459106396,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9726033336418025, 'learning_rate': 0.14534692837737342, 'min_child_samples': 140, 'num_leaves': 42, 'reg_alpha': 0.592245162015886, 'reg_lambda': 0.9322584773790948, 'subsample_for_bin': 220000, 'subsample': 1.0}",168,0.14444075676814683,29,2.69573857074829
0.22889632529728687,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.9117029035295477, 'learning_rate': 0.10116186413790097, 'min_child_samples': 185, 'num_leaves': 64, 'reg_alpha': 0.6947959271706459, 'reg_lambda': 0.9574600625989071, 'subsample_for_bin': 200000, 'subsample': 1.0}",169,0.2006665689202043,60,2.7541019698328455
0.2349120407892643,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9255988610669218, 'learning_rate': 0.18535431272821465, 'min_child_samples': 160, 'num_leaves': 36, 'reg_alpha': 0.5646210730498864, 'reg_lambda': 0.4882338477392904, 'subsample_for_bin': 160000, 'subsample': 1.0}",170,0.13522075840995706,42,2.784497108339565
0.2268407488471671,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9075614715309623, 'learning_rate': 0.15743783422398713, 'min_child_samples': 220, 'num_leaves': 79, 'reg_alpha': 0.7892457868546623, 'reg_lambda': 0.5550167446154595, 'subsample_for_bin': 200000, 'subsample': 0.7124278999511054}",171,0.17283647580133066,14,3.0019000872671313
0.23786260506445844,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9985662012238213, 'learning_rate': 0.08555326486767238, 'min_child_samples': 90, 'num_leaves': 51, 'reg_alpha': 0.9990720643040103, 'reg_lambda': 0.7326445613820751, 'subsample_for_bin': 180000, 'subsample': 1.0}",172,0.0901824933081894,56,3.5194025078872073
0.22441387588618156,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.7583098269584246, 'learning_rate': 0.17333682424907337, 'min_child_samples': 295, 'num_leaves': 74, 'reg_alpha': 0.06906020368674315, 'reg_lambda': 0.32995128949858277, 'subsample_for_bin': 220000, 'subsample': 0.9549571953769634}",173,0.1482581936885342,44,7.7836847357002625
0.2277146610781262,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8582380279320013, 'learning_rate': 0.0949836046865672, 'min_child_samples': 320, 'num_leaves': 98, 'reg_alpha': 0.7432660231503903, 'reg_lambda': 0.6834624977105086, 'subsample_for_bin': 240000, 'subsample': 1.0}",174,0.19061521696513262,67,2.576047863994063
0.23042864716256317,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.836512888984438, 'learning_rate': 0.12685747270615821, 'min_child_samples': 260, 'num_leaves': 67, 'reg_alpha': 0.9260031329339666, 'reg_lambda': 0.7859707417291528, 'subsample_for_bin': 280000, 'subsample': 1.0}",175,0.19485199797639807,88,2.729637492931033
0.22890482984028782,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6138781041937384, 'learning_rate': 0.10761418724756858, 'min_child_samples': 240, 'num_leaves': 45, 'reg_alpha': 0.7722958138404417, 'reg_lambda': 0.5202002760841632, 'subsample_for_bin': 260000, 'subsample': 1.0}",176,0.157725867454795,83,2.9043203660912695
0.22781231674794067,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8194605341292216, 'learning_rate': 0.13796472710319146, 'min_child_samples': 200, 'num_leaves': 92, 'reg_alpha': 0.9577940159950948, 'reg_lambda': 0.3095337071471773, 'subsample_for_bin': 140000, 'subsample': 1.0}",177,0.15601746741820843,23,2.431181569835644
0.23319446852017667,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9643405802998999, 'learning_rate': 0.19973665637770632, 'min_child_samples': 170, 'num_leaves': 77, 'reg_alpha': 0.7151797262414916, 'reg_lambda': 0.8286984833722651, 'subsample_for_bin': 160000, 'subsample': 0.9681342788226698}",178,0.09866773785148375,33,4.319001327786282
0.2237325428228022,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7713425762746446, 'learning_rate': 0.16461557421849346, 'min_child_samples': 380, 'num_leaves': 33, 'reg_alpha': 0.8637279338663053, 'reg_lambda': 0.15977635723352468, 'subsample_for_bin': 240000, 'subsample': 1.0}",179,0.18581493375692748,101,2.6779556881447206
0.22810408977005703,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.8969529900651035, 'learning_rate': 0.11422541957719895, 'min_child_samples': 275, 'num_leaves': 60, 'reg_alpha': 0.30016699190238694, 'reg_lambda': 0.99855432630702, 'subsample_for_bin': 200000, 'subsample': 0.5975819523201304}",180,0.1866885853401079,101,7.992787063933065
0.2449401143797858,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.882236213269271, 'learning_rate': 0.18344820293825617, 'min_child_samples': 60, 'num_leaves': 39, 'reg_alpha': 0.6101749068658608, 'reg_lambda': 0.871927616092416, 'subsample_for_bin': 100000, 'subsample': 1.0}",181,0.06470169151386851,26,3.399039375041866
0.22295518311456752,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8058128136284975, 'learning_rate': 0.1502111146485813, 'min_child_samples': 215, 'num_leaves': 53, 'reg_alpha': 0.906496057487582, 'reg_lambda': 0.7689811270379293, 'subsample_for_bin': 140000, 'subsample': 1.0}",182,0.1629388843547135,37,2.512695882499429
0.2292704760333676,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8501190638971468, 'learning_rate': 0.06572462048208666, 'min_child_samples': 285, 'num_leaves': 86, 'reg_alpha': 0.21726663470606433, 'reg_lambda': 0.5880726575121961, 'subsample_for_bin': 220000, 'subsample': 1.0}",183,0.17714207566739293,119,3.115451350369767
0.22774066744023957,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9563782117101876, 'learning_rate': 0.031777896058296166, 'min_child_samples': 230, 'num_leaves': 63, 'reg_alpha': 0.6570661571025729, 'reg_lambda': 0.4074398407975399, 'subsample_for_bin': 180000, 'subsample': 1.0}",184,0.16365353445227482,177,3.9540241458998935
0.2314682980251216,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9434704274901993, 'learning_rate': 0.06949781028727162, 'min_child_samples': 145, 'num_leaves': 70, 'reg_alpha': 0.44264939969278316, 'reg_lambda': 0.649776897644727, 'subsample_for_bin': 120000, 'subsample': 0.8399306481337936}",185,0.10290668985928808,64,4.740189235038088
0.23378692279034996,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.9337907515600264, 'learning_rate': 0.0520141284968849, 'min_child_samples': 340, 'num_leaves': 30, 'reg_alpha': 0.7960986872444002, 'reg_lambda': 0.719563541721319, 'subsample_for_bin': 200000, 'subsample': 1.0}",186,0.21938142309755782,102,2.7679128736035636
0.22378426226695058,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.8714617109353653, 'learning_rate': 0.18917784095932555, 'min_child_samples': 250, 'num_leaves': 58, 'reg_alpha': 0.8183692674821061, 'reg_lambda': 0.24721885437562346, 'subsample_for_bin': 300000, 'subsample': 0.7953797412407714}",187,0.13825995601938934,47,7.641496768144862
0.22985674212883045,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7238791686996987, 'learning_rate': 0.021281845746256852, 'min_child_samples': 310, 'num_leaves': 55, 'reg_alpha': 0.982923051632445, 'reg_lambda': 0.11327041576461294, 'subsample_for_bin': 180000, 'subsample': 1.0}",188,0.1871745597555844,138,3.367388130940526
0.22712877656124886,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7922989895945769, 'learning_rate': 0.025850464886223237, 'min_child_samples': 190, 'num_leaves': 107, 'reg_alpha': 0.8851366365016041, 'reg_lambda': 0.9183817999675025, 'subsample_for_bin': 160000, 'subsample': 1.0}",189,0.1601867978701057,92,3.4186984515990844
0.22259666509520826,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8912844082371096, 'learning_rate': 0.17334783549015845, 'min_child_samples': 260, 'num_leaves': 47, 'reg_alpha': 0.48907457999214865, 'reg_lambda': 0.6100167846860663, 'subsample_for_bin': 220000, 'subsample': 1.0}",190,0.17030218367860184,41,2.459069617148998
0.22619294607017104,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7830106733736037, 'learning_rate': 0.11990015580765435, 'min_child_samples': 180, 'num_leaves': 65, 'reg_alpha': 0.8384045375514014, 'reg_lambda': 0.8069448654638005, 'subsample_for_bin': 240000, 'subsample': 1.0}",191,0.1353532168484326,62,2.855300390143384
0.2318962327555073,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8286470614998992, 'learning_rate': 0.04515652458797625, 'min_child_samples': 325, 'num_leaves': 50, 'reg_alpha': 0.41292855509564175, 'reg_lambda': 0.3598286655886195, 'subsample_for_bin': 80000, 'subsample': 0.8860246618973779}",192,0.1683096920107785,111,4.189992797872037
0.22211224045365385,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.980625802697067, 'learning_rate': 0.15785189566356025, 'min_child_samples': 475, 'num_leaves': 81, 'reg_alpha': 0.7558724336131105, 'reg_lambda': 0.2123810320682229, 'subsample_for_bin': 140000, 'subsample': 1.0}",193,0.20119129954775683,178,3.1723885462279213
0.22892439621484817,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.7449293924862973, 'learning_rate': 0.1998207532851787, 'min_child_samples': 205, 'num_leaves': 43, 'reg_alpha': 0.9320847144855946, 'reg_lambda': 0.7550852227529861, 'subsample_for_bin': 260000, 'subsample': 0.7415040387994326}",194,0.09938597028815044,70,8.950598299933517
0.22754984213206597,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6900927531121037, 'learning_rate': 0.09843336538044342, 'min_child_samples': 300, 'num_leaves': 35, 'reg_alpha': 0.7045162671027851, 'reg_lambda': 0.07927198667661739, 'subsample_for_bin': 160000, 'subsample': 1.0}",195,0.1777304840589189,100,2.8923134074475456
0.2224850844243932,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9186514057098714, 'learning_rate': 0.12990733608376384, 'min_child_samples': 235, 'num_leaves': 68, 'reg_alpha': 0.6441439990717267, 'reg_lambda': 0.27397713682676217, 'subsample_for_bin': 120000, 'subsample': 1.0}",196,0.16092053937292372,52,2.5913168287424924
0.22252310526079833,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9004880683071419, 'learning_rate': 0.08088160309519311, 'min_child_samples': 495, 'num_leaves': 73, 'reg_alpha': 0.9538972603562434, 'reg_lambda': 0.46286441524295635, 'subsample_for_bin': 180000, 'subsample': 1.0}",197,0.2007278224688427,253,3.747192251285014
0.24259659265820388,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6704651786066896, 'learning_rate': 0.1415385913906428, 'min_child_samples': 40, 'num_leaves': 41, 'reg_alpha': 0.7290644664998353, 'reg_lambda': 0.5035597083271641, 'subsample_for_bin': 200000, 'subsample': 1.0}",198,0.064308347831051,39,4.125921172547351
0.23214200004120078,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8629778514408419, 'learning_rate': 0.017447953855904242, 'min_child_samples': 410, 'num_leaves': 83, 'reg_alpha': 0.509280973493262, 'reg_lambda': 0.540483722763814, 'subsample_for_bin': 220000, 'subsample': 0.61042586260895}",199,0.20618028651134457,247,4.5267036216573615
0.22911797389208344,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8434290560086969, 'learning_rate': 0.16906509291843075, 'min_child_samples': 270, 'num_leaves': 76, 'reg_alpha': 0.6867756748102041, 'reg_lambda': 0.0380596491631342, 'subsample_for_bin': 280000, 'subsample': 1.0}",200,0.16353553025333945,59,2.655912400287889
0.22298066659344296,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.711230043227858, 'learning_rate': 0.09146983877865582, 'min_child_samples': 165, 'num_leaves': 90, 'reg_alpha': 0.8333060193100984, 'reg_lambda': 0.38478499753520007, 'subsample_for_bin': 240000, 'subsample': 0.6147460809157759}",201,0.1482570842446671,50,8.066873400712211
0.23509015199104533,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8791834465007334, 'learning_rate': 0.15000032620778475, 'min_child_samples': 130, 'num_leaves': 61, 'reg_alpha': 0.7790894065701658, 'reg_lambda': 0.8579543301352323, 'subsample_for_bin': 200000, 'subsample': 1.0}",202,0.12762474166846316,29,2.8278492491244833
0.22411162129806372,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8173476153890766, 'learning_rate': 0.1067939553246506, 'min_child_samples': 455, 'num_leaves': 57, 'reg_alpha': 0.9124460160252018, 'reg_lambda': 0.6325531579995055, 'subsample_for_bin': 140000, 'subsample': 1.0}",203,0.20051695271410375,131,2.8783722282332747
0.22494888725680262,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.8571320970008223, 'learning_rate': 0.08716275853743692, 'min_child_samples': 215, 'num_leaves': 66, 'reg_alpha': 0.9991896028537413, 'reg_lambda': 0.44104361000975567, 'subsample_for_bin': 180000, 'subsample': 1.0}",204,0.16809204434817338,42,2.5921582146911533
